车牌号id1,车牌号id2,车牌类型1,车牌类型2,号牌种类,识别时间,上传时间,监测点id,进出口类型,车道id,车身颜色,车辆类型,车标,信息卡编码,违法类型,速度,前端id,行驶方向,图片张数,图片id1,图片id2,图片id3,图片id4,图片id5,前牌是否完成,后牌是否完成,前后牌是否一致,置信度,补传标志,方波长度,分区号,视频URL,保留字段,备用字段1,备用字段2,备用字段3
粤P|d6751d3f9d19d8567db660c76f1155ea,,0,0,,2017-05-01 15:27:59,2017-05-01 15:28:07,30606709,0,4,,,,,,-1.00,,,2,20170501152759813060670941_7,20170501152759813060670942_7,,,,1,0,0,100,0,0,1,,Uf,,,
粤B|3b652d8fd64b2cd3b9a7bb537cda28a8,,2,0,,2017-05-01 15:27:59,2017-05-01 15:28:07,30606708,0,4,,,,,,-1.00,,,2,20170501152759303060670841_7,20170501152759303060670842_7,,,,1,0,0,90,0,0,1,,Uf,,,
粤B|e61e6475046b1cec4f38dbd203c5803f,,0,0,,2017-05-01 15:28:00,2017-05-01 15:28:07,20501803,0,3,,,,,,0.00,,,2,20170501152800002050180331_7,20170501152800002050180332_7,,,,1,0,1,88,0,0,1,,Uf,,,
粤B|02c0d6bf225a0ad61db151785067a021,,0,0,,2017-05-01 15:27:37,2017-05-01 15:28:07,20504603,0,3,,,,,,99.00,,,2,20170501152737002050460331_7,20170501152737002050460332_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤R|2eef05be826734d33739aae71d9be982,,0,0,,2017-05-01 15:28:05,2017-05-01 15:28:07,02010037,0,1,,,,,,-1.00,,,2,20170501152805000201003711_7,20170501152805000201003712_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|a773066f48166d15ea012e8ded5496df,,2,0,,2017-05-01 15:28:03,2017-05-01 15:28:07,20400801,0,3,,,,,,-1.00,,,2,20170501152803002040080131_7,20170501152803002040080132_7,,,,1,0,1,92,0,0,1,,Uf,,,
粤B|b9e1e369aca3c9f81a92a21ebb9584c8,,0,0,,2017-05-01 15:28:02,2017-05-01 15:28:07,10100205,0,1,,,,,,78.00,,,2,20170501152802021010020511_7,20170501152802101010020512_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|b0326d52e4f75d75659bfa9ea5d32b94,,0,0,,2017-05-01 15:06:54,2017-05-01 15:28:08,20104404,0,2,,,,,,180.00,,,1,20170501150654182010440421_0_0_0_0_7,,,,,1,0,0,0,1,0,1,,,,,
粤B|075180c27141eab28d77e9c85bf53bb6,,0,0,,2017-05-01 15:22:10,2017-05-01 15:28:08,20602403,0,2,,,其它,,,0.00,,,2,20170501152210882060240321_0_0_0_0_7,20170501152210882060240322_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|46b4b2ac07a001c7f4bdafd3214248de,,0,0,,2017-05-01 15:22:10,2017-05-01 15:28:08,02010131,0,6,,,其它,,,43.00,,,1,20170501152210240201013161_0_0_0_0_7,,,,,1,0,0,0,1,0,1,,,,,
粤B|dc37834304173c3ce139cc523fe5527e,,0,0,,2017-05-01 15:03:34,2017-05-01 15:28:08,20204001,0,1,,,,,,0.00,,,1,20170501150334802020400111_0_0_0_0_7,,,,,1,0,0,0,1,0,1,,,,,
No|6bb6c6594f5cb1a5700698e9a7d72619,,13,0,,2017-05-01 15:13:38,2017-05-01 15:28:08,20602404,0,3,,,,,,73.00,,,1,20170501151338122060240431_0_0_0_0_7,,,,,0,0,0,0,1,0,1,,,,,
粤B|8feca1564be29a57ec422ccbb556f3ba,,0,0,,2017-05-01 15:13:36,2017-05-01 15:28:08,20204001,0,1,,,,,,0.00,,,1,20170501151336022020400111_0_0_0_0_7,,,,,1,0,0,0,1,0,1,,,,,
粤B|9556da07f704d8a9212c19650f355e4d,,0,0,,2017-05-01 15:19:07,2017-05-01 15:28:08,20104401,0,1,,,其它,,,69.00,,,2,20170501151907042010440111_0_0_0_0_7,20170501151907042010440112_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|d1ee36ee9b7eb4d97349a35da4ed5c9a,,0,0,,2017-05-01 15:13:36,2017-05-01 15:28:08,20602403,0,1,,,,,,0.00,,,1,20170501151336212060240311_0_0_0_0_7,,,,,1,0,0,0,1,0,1,,,,,
粤B|7912d186cef2457193c7d8a4252f7ee1,,0,0,,2017-05-01 15:28:01,2017-05-01 15:28:08,02010040,0,3,,,,,,-1.00,,,2,20170501152801000201004031_7,20170501152801000201004032_7,,,,1,0,1,92,0,0,1,,Uf,,,
粤S|e99d797b353c7f8eed725ad38ea95ff7,,0,0,,2017-05-01 15:28:00,2017-05-01 15:28:08,02010038,0,5,,,,,,-1.00,,,2,20170501152800000201003851_7,20170501152800000201003852_7,,,,1,0,1,93,0,0,1,,Uf,,,
粤S|73669fd51b4f6188d9e4d17a2282379e,,0,0,,2017-05-01 15:23:19,2017-05-01 15:28:08,20501809,0,3,,,,,,43.22,,,2,20170501152319342050180931_7,20170501152319342050180932_7,,,,1,0,1,675,0,0,1,,Uf,,,
粤B|aadb3fa7a45eb5c97b216ad35743e3d1,,0,0,,2017-05-01 15:28:06,2017-05-01 15:28:08,02010036,0,3,,,,,,-1.00,,,2,20170501152806000201003631_7,20170501152806000201003632_7,,,,1,0,1,85,0,0,1,,Uf,,,
粤B|fc18e6c639e6c44e2eb007e47781de24,,0,0,,2017-05-01 15:28:05,2017-05-01 15:28:08,10100211,0,1,,,,,,49.00,,,2,20170501152805001010021111_7,20170501152805001010021112_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤L|65d66befe5aa62b113c0b156c7bdc985,,0,0,,2017-05-01 15:27:58,2017-05-01 15:28:09,02010073,0,3,,,,,,7.00,,,2,20170501152758850201007331_7,20170501152759890201007332_7,,,,1,0,1,91,0,0,1,,Uf,,,
粤B|938b86a9814e127eb3ebb3511b3b4c8c,,0,0,,2017-05-01 15:28:07,2017-05-01 15:28:09,20602405,0,2,,,,,,61.57,,,2,20170501152807202060240521_7,20170501152807202060240522_7,,,,1,0,1,684,0,0,1,,Uf,,,
粤B|5465ad5a71e9d0f19a46f000f35c5f0a,,0,0,,2017-05-01 15:28:06,2017-05-01 15:28:09,20504601,0,3,,,,,,85.00,,,2,20170501152806412050460131_7,20170501152806412050460132_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|8aad23d07f9c9283968d9603c4452212,,0,0,,2017-05-01 15:27:59,2017-05-01 15:28:09,10300207,0,6,,,,,,75.00,,,2,20170501152759711030020761_7,20170501152800031030020762_7,,,,1,0,1,96,0,0,1,,Uf,,,
赣M|b014280ad5fc6b0c702f14444117d2ec,,0,0,,2017-05-01 15:28:02,2017-05-01 15:28:09,10300201,0,8,,,,,,11.00,,,2,20170501152802451030020181_7,20170501152802531030020182_7,,,,1,0,1,687,0,0,1,,Uf,,,
粤S|32bef860c7597b77180f5464d3c4775e,,0,0,,2017-05-01 15:04:01,2017-05-01 15:28:09,02010041,0,4,,,,,,0.00,,,2,20170501150401000201004141_7,20170501150401000201004142_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|88f7e58b98575de1dfbea7f6247bb2d8,,0,0,,2017-05-01 15:27:51,2017-05-01 15:28:09,02010043,0,3,,,,,,-1.00,,,2,20170501152751000201004331_7,20170501152751000201004332_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|a1d25f87d5a56b8177a3e2ed61a9ed2b,,0,0,,2017-05-01 15:28:01,2017-05-01 15:28:09,10100204,0,1,,,,,,53.00,,,2,20170501152801841010020411_7,20170501152801921010020412_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|90ca953143264b3e80d68e7d67b54881,,0,0,,2017-05-01 15:28:04,2017-05-01 15:28:09,02010055,0,2,,,,,,-1.00,,,2,20170501152804000201005521_7,20170501152804000201005522_7,,,,1,0,1,93,0,0,1,,Uf,,,
粤B|eb3c9ffa1776da8f261d607b6ed99309,,0,0,,2017-05-01 15:24:02,2017-05-01 15:28:09,02010056,0,2,,,,,,-1.00,,,2,20170501152402000201005621_7,20170501152402000201005622_7,,,,1,0,1,91,0,0,1,,Uf,,,
粤B|6d8dfb26d11ceb0bee268fd07e65f2ba,,0,0,,2017-05-01 15:28:03,2017-05-01 15:28:09,02010052,0,2,,,,,,-1.00,,,2,20170501152803000201005221_7,20170501152803000201005222_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|767db9b61b8260bc9d5ce942f57fc8be,,0,0,,2017-05-01 15:27:59,2017-05-01 15:28:09,30606706,0,2,,,,,,-1.00,,,2,20170501152759023060670621_7,20170501152759023060670622_7,,,,1,0,0,100,0,0,1,,Uf,,,
粤B|53dbbd3b408ed6de7ea5a105059873c9,,0,0,,2017-05-01 15:27:59,2017-05-01 15:28:09,30606706,0,7,,,,,,-1.00,,,2,20170501152759143060670671_7,20170501152759143060670672_7,,,,1,0,0,100,0,0,1,,Uf,,,
粤L|4c9f0fa397e17c79fa2036314742d798,,0,0,,2017-05-01 15:28:01,2017-05-01 15:28:09,20501804,0,1,,,,,,85.00,,,2,20170501152801002050180411_7,20170501152801002050180412_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤R|e97438c6906efd156dae8820a961a368,,0,0,,2017-05-01 15:28:02,2017-05-01 15:28:09,20501802,0,1,,,,,,90.00,,,2,20170501152802002050180211_7,20170501152802002050180212_7,,,,1,0,1,90,0,0,1,,Uf,,,
粤B|7b08d99124c7af3702d93dde09a1d9da,,0,0,,2017-05-01 15:28:07,2017-05-01 15:28:09,20501810,0,5,,,,,,19.29,,,2,20170501152807112050181051_7,20170501152807112050181052_7,,,,1,0,1,668,0,0,1,,Uf,,,
粤Z|4f961e7f00f1e0e910cce7f995ef91f7,,1,0,,2017-05-01 15:13:29,2017-05-01 15:28:10,02010131,0,3,,,,,,175.00,,,1,20170501151329990201013131_0_0_0_0_7,,,,,1,0,0,0,1,0,1,,,,,
粤B|ec08498fd93e4acf55c477462f7a4c34,,0,0,,2017-05-01 15:13:21,2017-05-01 15:28:10,20204001,0,2,,,,,,0.00,,,1,20170501151321662020400121_0_0_0_0_7,,,,,1,0,0,0,1,0,1,,,,,
粤B|fe195bf205b63113588477775fda85de,,0,0,,2017-05-01 15:26:35,2017-05-01 15:28:10,30606704,0,1,,,,,,-1.00,,,2,20170501152635943060670411_7,20170501152635943060670412_7,,,,1,0,0,80,0,0,1,,Uf,,,
粤B|adc26a5ecaeb5cbc4a2a62e93f71f998,,0,0,,2017-05-01 15:23:00,2017-05-01 15:28:10,20501810,0,3,,,,,,140.00,,,2,20170501152300882050181031_7,20170501152300882050181032_7,,,,1,0,1,688,0,0,1,,Uf,,,
粤B|57eb83a571661b1c694a9082eaa6c907,,0,0,,2017-05-01 15:13:26,2017-05-01 15:28:10,02010131,0,1,,,,,,160.00,,,1,20170501151326370201013111_0_0_0_0_7,,,,,1,0,0,0,1,0,1,,,,,
粤B|2151f9720523501b83d22274ce804108,,0,0,,2017-05-01 15:14:34,2017-05-01 15:28:10,02010131,0,3,,,,,,137.00,,,1,20170501151434180201013131_0_0_0_0_7,,,,,1,0,0,0,1,0,1,,,,,
粤B|2fcbdda7007cc3f307da8317371b6764,,0,0,,2017-05-01 15:28:07,2017-05-01 15:28:10,02010036,0,4,,,,,,-1.00,,,2,20170501152807000201003641_7,20170501152807000201003642_7,,,,1,0,1,94,0,0,1,,Uf,,,
粤B|5f916567bdbc8bf2240793d67aaab7a4,,0,0,,2017-05-01 15:28:07,2017-05-01 15:28:10,20501805,0,2,,,,,,0.00,,,2,20170501152807622050180521_7,20170501152807662050180522_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|7fdb91514d31222e99394f0392ec22d5,,0,0,,2017-05-01 15:28:06,2017-05-01 15:28:10,20602406,0,3,,,,,,80.00,,,2,20170501152806182060240631_7,20170501152806182060240632_7,,,,1,0,1,663,0,0,1,,Uf,,,
粤B|eef0de23f3ffb609c9b9547f8faedb33,,0,0,,2017-05-01 15:28:06,2017-05-01 15:28:10,20101813,0,1,,,,,,93.00,,,2,20170501152806002010181311_7,20170501152807002010181312_7,,,,1,0,1,94,0,0,1,,Uf,,,
粤B|b2e08cb7eed9030dfde5248867c75767,,0,0,,2017-05-01 14:18:48,2017-05-01 15:28:10,20504601,0,3,,,,,,98.00,,,2,20170501141848882050460131_7,20170501141848882050460132_7,,,,1,0,1,97,1,0,1,,Uf,,,
赣K|276a9f6a629cd4c6d494a734d791af3a,,0,0,,2017-05-01 15:19:06,2017-05-01 15:28:10,10104301,0,1,,,,,,67.00,,,2,20170501151906781010430111_7,20170501151906861010430112_7,,,,1,0,1,98,1,0,1,,Uf,,,
粤A|b2cab02a4c96b789ce4f29c8e0dd3ee6,,0,0,,2017-05-01 15:28:04,2017-05-01 15:28:10,02010054,0,5,,,,,,-1.00,,,2,20170501152804000201005451_7,20170501152804000201005452_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|c4b9bdf6c63aa08ab7b93e3299b99a8a,,0,0,,2017-05-01 15:27:57,2017-05-01 15:28:10,30606709,0,4,,,,,,-1.00,,,2,20170501152757753060670941_7,20170501152757753060670942_7,,,,1,0,0,100,0,0,1,,Uf,,,
粤B|42c33563c319235c7123c218d446b8e9,,0,0,,2017-05-01 15:28:04,2017-05-01 15:28:10,20501802,0,1,,,,,,89.00,,,2,20170501152804002050180211_7,20170501152804002050180212_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|5dac2674c045e1a004284d3959794afe,,0,0,,2017-05-01 15:27:50,2017-05-01 15:28:10,10100206,0,1,,,,,,59.00,,,2,20170501152750711010020611_7,20170501152750791010020612_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|122d54d83e74c8f2ebff824f9e0b40d0,,0,0,,2017-05-01 15:27:58,2017-05-01 15:28:10,30606708,0,3,,,,,,-1.00,,,2,20170501152758233060670831_7,20170501152758233060670832_7,,,,1,0,0,89,0,0,1,,Uf,,,
粤B|7cd8c7218e36fa244b6267f7b1400bf0,,0,0,,2017-05-01 15:26:26,2017-05-01 15:28:10,20204001,0,3,,,其它,,,0.00,,,2,20170501152626092020400131_0_0_0_0_7,20170501152626092020400132_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|16413404358757a15258ec9ee4b48e4d,,0,0,,2017-05-01 14:11:11,2017-05-01 15:28:11,20507304,0,1,,,,,,-1.00,,,2,20170501141111902050730411_7,20170501141111902050730412_7,,,,1,0,0,100,0,0,1,,Uf,,,
粤M|2357675bce765dd70c483686d40e36f3,,0,0,,2017-05-01 15:04:14,2017-05-01 15:28:11,02010127,0,1,,,,,,65.00,,,2,20170501150414830201012711_7,20170501150414910201012712_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|faf758a6551d7123c8f69a3ed36883a3,,0,0,,2017-05-01 15:28:09,2017-05-01 15:28:11,20400802,0,1,,,,,,-1.00,,,2,20170501152809422040080211_7,20170501152809422040080212_7,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|3308f9d03d07b7ce0fce08d7668288f1,,0,0,,2017-05-01 14:57:12,2017-05-01 15:28:11,20501810,0,6,,,,,,63.72,,,2,20170501145712872050181061_7,20170501145712872050181062_7,,,,1,0,1,678,0,0,1,,Uf,,,
粤B|c2ba569cc1ed5793186c97c2d94112a9,,0,0,,2017-05-01 15:26:25,2017-05-01 15:28:11,20807202,0,6,,,其它,,,36.00,,,2,20170501152625802080720261_0_0_0_0_7,20170501152625802080720262_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|63a25b879ece32a7b9bc59eecee6c504,,0,0,,2017-05-01 15:28:09,2017-05-01 15:28:11,20501810,0,1,,,,,,117.00,,,2,20170501152809002050181011_7,20170501152809002050181012_7,,,,1,0,1,98,0,0,1,,Uf,,,
川S|83526291b0330cd27fa960c85dfbec47,,0,0,,2017-05-01 15:28:09,2017-05-01 15:28:11,30606702,0,2,,,,,,53.00,,,2,20170501152809243060670221_7,20170501152809243060670222_7,,,,1,0,1,89,0,0,1,,Uf,,,
粤B|537f4b3acc14fb8be27589f7fe31e647,,2,0,,2017-05-01 15:28:07,2017-05-01 15:28:11,02010128,0,2,,,,,,53.00,,,2,20170501152807990201012821_7,20170501152808150201012822_7,,,,1,0,1,93,0,0,1,,Uf,,,
粤B|7cc2a9875fa24d9bc57561ffc6b8f031,,0,0,,2017-05-01 15:28:04,2017-05-01 15:28:11,10300201,0,3,,,,,,37.00,,,2,20170501152804931030020131_7,20170501152805011030020132_7,,,,1,0,1,683,0,0,1,,Uf,,,
粤S|ce183d88d4ff2bf3a2ecf6274e98ecd5,,0,0,,2017-05-01 14:29:30,2017-05-01 15:28:11,20602104,0,2,,,,,,-1.00,,,2,20170501142930392060210421_7,20170501142930392060210422_7,,,,1,0,0,82,0,0,1,,Uf,,,
粤S|1d4e3925c17f98ea7e0926a6649f42e8,,0,0,,2017-05-01 15:28:09,2017-05-01 15:28:11,02010037,0,1,,,,,,-1.00,,,2,20170501152809000201003711_7,20170501152809000201003712_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|066cc139064847046f3b3cabc4019fdf,,0,0,,2017-05-01 15:28:08,2017-05-01 15:28:11,20400801,0,3,,,,,,-1.00,,,2,20170501152808002040080131_7,20170501152808002040080132_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|9f3e66c07f103909fae93ed1eeca93d7,,0,0,,2017-05-01 15:25:33,2017-05-01 15:28:11,20301815,0,2,,,,,,46.00,,,2,20170501152533422030181521_7,20170501152533422030181522_7,,,,1,0,0,0,1,0,1,,Uf,,,
粤B|ea4a58601ea253162bd7fe52d1be1d15,,0,0,,2017-05-01 15:28:08,2017-05-01 15:28:12,02010042,0,3,,,,,,-1.00,,,2,20170501152808000201004231_7,20170501152808000201004232_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|440200945e2a64ccf0255be7cb8912cc,,2,0,,2017-05-01 15:28:10,2017-05-01 15:28:12,10100211,0,5,,,,,,67.00,,,2,20170501152810001010021151_7,20170501152810001010021152_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|465fd0d469eff9da89f27cbd56739826,,0,0,,2017-05-01 15:28:08,2017-05-01 15:28:12,02010040,0,4,,,,,,-1.00,,,2,20170501152808000201004041_7,20170501152808000201004042_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤A|2c65a04c88a996e0095cf414e7ae8f92,,0,0,,2017-05-01 15:23:25,2017-05-01 15:28:12,20501809,0,3,,,,,,38.50,,,2,20170501152325812050180931_7,20170501152325812050180932_7,,,,1,0,1,667,0,0,1,,Uf,,,
粤S|95eabd0fa615497a1bf95f64e33630eb,,0,0,,2017-05-01 15:28:10,2017-05-01 15:28:12,10100211,0,2,,,,,,43.00,,,2,20170501152810001010021121_7,20170501152810001010021122_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|6026f0b9070a28663642acef64da2414,,0,0,,2017-05-01 15:26:25,2017-05-01 15:28:12,20204001,0,2,,,其它,,,0.00,,,2,20170501152625932020400121_0_0_0_0_7,20170501152625932020400122_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤L|5ed62a73c206bacc6f94980a61e6d267,,0,0,,2017-05-01 14:26:50,2017-05-01 15:28:12,02010040,0,2,,,,,,-1.00,,,2,20170501142650000201004021_7,20170501142650000201004022_7,,,,1,0,1,95,1,0,1,,Uf,,,
粤L|3f56f57d46b639d1b6133a00516e5f04,,0,0,,2017-05-01 15:28:06,2017-05-01 15:28:12,10300207,0,4,,,,,,85.00,,,2,20170501152806311030020741_7,20170501152806471030020742_7,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|d61fc23a6e4c3fa20145fa6fcb48e27a,,0,0,,2017-05-01 15:28:11,2017-05-01 15:28:12,02010036,0,2,,,,,,-1.00,,,2,20170501152811000201003621_7,20170501152811000201003622_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤M|33b6132b7620c25c0fc5cb5a4dc3ae8d,,0,0,,2017-05-01 14:57:37,2017-05-01 15:28:12,02010129,0,3,,,,,,55.00,,,2,20170501145737840201012931_7,20170501145738000201012932_7,,,,1,0,1,96,0,0,1,,Uf,,,
No|6bb6c6594f5cb1a5700698e9a7d72619,,13,0,,2017-05-01 15:28:09,2017-05-01 15:28:12,02010037,0,2,,,,,,-1.00,,,2,20170501152809000201003721_7,20170501152809000201003722_7,,,,0,0,1,0,0,0,1,,Uf,,,
湘A|4cd560061898937a44f147c5a24199cd,,0,0,,2017-05-01 14:25:37,2017-05-01 15:28:12,02010039,0,2,,,,,,114.00,,,2,20170501142537000201003921_7,20170501142537000201003922_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤L|b7c17f69bf5f9cdd0ff290756fe7ebed,,0,0,,2017-05-01 15:28:06,2017-05-01 15:28:12,30606708,0,2,,,,,,-1.00,,,2,20170501152806603060670821_7,20170501152806603060670822_7,,,,1,0,0,51,0,0,1,,Uf,,,
粤B|886a6036ba8217e68e58c2044d2a610f,,0,0,,2017-05-01 14:20:11,2017-05-01 15:28:13,20501810,0,2,,,,,,141.00,,,2,20170501142011002050181021_7,20170501142011002050181022_7,,,,1,0,1,95,1,0,1,,Uf,,,
No|6bb6c6594f5cb1a5700698e9a7d72619,,13,0,,2017-05-01 15:28:12,2017-05-01 15:28:13,02010040,0,2,,,,,,-1.00,,,2,20170501152812000201004021_7,20170501152812000201004022_7,,,,0,0,1,0,0,0,1,,Uf,,,
No|6bb6c6594f5cb1a5700698e9a7d72619,,13,0,,2017-05-01 14:13:40,2017-05-01 15:28:13,02010073,0,3,,,,,,28.00,,,2,20170501141340600201007331_7,20170501141340680201007332_7,,,,0,0,1,0,0,0,1,,Uf,,,
粤B|3bcaf118c9a6e87ae7dfdf4dbdb4dc95,,0,0,,2017-05-01 14:57:07,2017-05-01 15:28:13,20602405,0,1,,,,,,64.41,,,2,20170501145707362060240511_7,20170501145707362060240512_7,,,,1,0,1,681,0,0,1,,Uf,,,
粤B|73b9e4b6acf90a8b9d737677f026d796,,2,0,,2017-05-01 15:28:10,2017-05-01 15:28:13,20504601,0,3,,,,,,99.00,,,2,20170501152810332050460131_7,20170501152810332050460132_7,,,,1,0,1,87,0,0,1,,Uf,,,
粤B|6ffacda15ff59919d15649f88a025173,6ffacda15ff59919d15649f88a025173,0,0,,2017-05-01 15:01:04,2017-05-01 15:28:13,30603301,0,1,,,6ffacda15ff59919d15649f88a025173,,,-1.00,,,4,20170501150104353060330111_7,20170501150104353060330112_7,20170501150104353060330113_7,20170501150104353060330114_7,,1,1,1,663,0,0,1,,Uf,,,
粤B|204f0ee5520e4a88fb5a857ea1b7cbca,,0,0,,2017-05-01 15:28:11,2017-05-01 15:28:13,20602406,0,1,,,,,,56.18,,,2,20170501152811022060240611_7,20170501152811022060240612_7,,,,1,0,1,687,0,0,1,,Uf,,,
粤B|6f0afb8e52cce293a4f2c39fc8112878,,0,0,,2017-05-01 15:28:08,2017-05-01 15:28:13,10300201,0,2,,,,,,37.00,,,2,20170501152808661030020121_7,20170501152808731030020122_7,,,,1,0,1,680,0,0,1,,Uf,,,
粤S|a62707f9f43b2b882fd2c14542fdb6c3,,0,0,,2017-05-01 15:28:12,2017-05-01 15:28:13,02010127,0,1,,,,,,32.00,,,2,20170501152812580201012711_7,20170501152812820201012712_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|8976403828d49f6527ca6f97a5853ba5,,0,0,,2017-05-01 15:27:27,2017-05-01 15:28:13,02010049,0,2,,,,,,-1.00,,,2,20170501152727000201004921_7,20170501152727000201004922_7,,,,1,0,1,81,0,0,1,,Uf,,,
粤B|350ceaccc67c8b93da6b439af90e36a1,,0,0,,2017-05-01 15:28:06,2017-05-01 15:28:13,02010047,0,2,,,,,,-1.00,,,2,20170501152806000201004721_7,20170501152806000201004722_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|c013c5bf9aa7705cd6d6484fbaa93ad7,,0,0,,2017-05-01 15:28:07,2017-05-01 15:28:13,30606708,0,3,,,,,,-1.00,,,2,20170501152807103060670831_7,20170501152807103060670832_7,,,,1,0,0,96,0,0,1,,Uf,,,
粤B|ee6ad5f86161c968f7d4e7f244afd526,,0,0,,2017-05-01 15:28:09,2017-05-01 15:28:13,30606707,0,3,,,,,,-1.00,,,2,20170501152809463060670731_7,20170501152809463060670732_7,,,,1,0,0,84,0,0,1,,Uf,,,
粤B|a2d7e6cc8b063001f7a287cf6d95c27c,,0,0,,2017-05-01 15:28:07,2017-05-01 15:28:13,30606709,0,2,,,,,,-1.00,,,2,20170501152807123060670921_7,20170501152807123060670922_7,,,,1,0,0,100,0,0,1,,Uf,,,
No|6bb6c6594f5cb1a5700698e9a7d72619,,13,0,,2017-05-01 14:57:49,2017-05-01 15:28:13,02010129,0,1,,,,,,66.00,,,2,20170501145749480201012911_7,20170501145749560201012912_7,,,,0,0,1,0,0,0,1,,Uf,,,
No|6bb6c6594f5cb1a5700698e9a7d72619,,13,0,,2017-05-01 15:22:25,2017-05-01 15:28:13,31007001,0,1,,,,,,-1.00,,,2,20170501152225003100700111_7,20170501152225003100700112_7,,,,0,0,1,0,1,0,1,,Uf,,,
粤B|08636d29b9383ec362d3595de1af2169,,0,0,,2017-05-01 11:25:18,2017-05-01 15:28:13,20504603,0,3,,,,,,105.00,,,2,20170501112518002050460331_7,20170501112518002050460332_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤S|11a1f8c9e2fb934214c9b568f9905cfe,,0,0,,2017-05-01 14:32:50,2017-05-01 15:28:13,20400802,0,1,,,,,,-1.00,,,2,20170501143250342040080211_7,20170501143250342040080212_7,,,,1,0,1,91,0,0,1,,Uf,,,
粤B|9bc3a4edaf1e1ece5ebbd332d054c863,,2,0,,2017-05-01 15:26:52,2017-05-01 15:28:13,20402801,0,2,,,其它,,,0.00,,,2,20170501152652562040280121_0_0_0_0_7,20170501152652562040280122_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤L|b76cefcebb931988c796d32b4d51af5b,,0,0,,2017-05-01 15:26:52,2017-05-01 15:28:13,20602404,0,1,,,其它,,,74.00,,,2,20170501152652992060240411_0_0_0_0_7,20170501152652992060240412_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤S|a2a4899715872c5a1abfa9806b8812cf,,0,0,,2017-05-01 15:26:17,2017-05-01 15:28:13,20807202,0,6,,,其它,,,48.00,,,2,20170501152617482080720261_0_0_0_0_7,20170501152617482080720262_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤N|063ea08ba28024eac0b77e67dc5f6c28,,0,0,,2017-05-01 15:27:01,2017-05-01 15:28:14,20602403,0,3,,,其它,,,92.00,,,2,20170501152701852060240331_0_0_0_0_7,20170501152701852060240332_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
闽C|db41115ad5de88bc5d5d40c3fff20278,,0,0,,2017-05-01 15:23:00,2017-05-01 15:28:14,20501810,0,4,,,,,,113.00,,,2,20170501152300962050181041_7,20170501152300962050181042_7,,,,1,0,1,681,0,0,1,,Uf,,,
粤B|b2e5db7d193eed68edcfa18b0aa58e17,,0,0,,2017-05-01 15:27:03,2017-05-01 15:28:14,02010131,0,3,,,其它,,,179.00,,,1,20170501152703140201013131_0_0_0_0_7,,,,,1,0,0,0,1,0,1,,,,,
粤B|1795d1ec39b5d1450ff87ff32d912a03,,0,0,,2017-05-01 14:20:12,2017-05-01 15:28:14,20501810,0,2,,,,,,145.00,,,2,20170501142012002050181021_7,20170501142012002050181022_7,,,,1,0,1,98,1,0,1,,Uf,,,
粤B|22c6dfb7ef0d697306a06b7cacbadfcd,,0,0,,2017-05-01 14:39:38,2017-05-01 15:28:14,02010038,0,5,,,,,,-1.00,,,2,20170501143938000201003851_7,20170501143938000201003852_7,,,,1,0,1,92,0,0,1,,Uf,,,
