监测点id,方向,卡口经度,卡口纬度,2017-05-05 00:00:00-2017-05-05 00:30:00,2017-05-05 00:30:00-2017-05-05 01:00:00,2017-05-05 01:00:00-2017-05-05 01:30:00,2017-05-05 01:30:00-2017-05-05 02:00:00,2017-05-05 02:00:00-2017-05-05 02:30:00,2017-05-05 02:30:00-2017-05-05 03:00:00,2017-05-05 03:00:00-2017-05-05 03:30:00,2017-05-05 03:30:00-2017-05-05 04:00:00,2017-05-05 04:00:00-2017-05-05 04:30:00,2017-05-05 04:30:00-2017-05-05 05:00:00,2017-05-05 05:00:00-2017-05-05 05:30:00,2017-05-05 05:30:00-2017-05-05 06:00:00,2017-05-05 06:00:00-2017-05-05 06:30:00,2017-05-05 06:30:00-2017-05-05 07:00:00,2017-05-05 07:00:00-2017-05-05 07:30:00,2017-05-05 07:30:00-2017-05-05 08:00:00,2017-05-05 08:00:00-2017-05-05 08:30:00,2017-05-05 10:30:00-2017-05-05 11:00:00,2017-05-05 11:00:00-2017-05-05 11:30:00,2017-05-05 12:00:00-2017-05-05 12:30:00,2017-05-05 12:30:00-2017-05-05 13:00:00,2017-05-05 14:00:00-2017-05-05 14:30:00,2017-05-05 15:00:00-2017-05-05 15:30:00,2017-05-05 15:30:00-2017-05-05 16:00:00,2017-05-05 16:30:00-2017-05-05 17:00:00,2017-05-05 17:30:00-2017-05-05 18:00:00,2017-05-05 18:00:00-2017-05-05 18:30:00,2017-05-05 18:30:00-2017-05-05 19:00:00,2017-05-05 19:00:00-2017-05-05 19:30:00,2017-05-05 19:30:00-2017-05-05 20:00:00,2017-05-05 20:00:00-2017-05-05 20:30:00,2017-05-05 20:30:00-2017-05-05 21:00:00,2017-05-05 21:00:00-2017-05-05 21:30:00,2017-05-05 21:30:00-2017-05-05 22:00:00,2017-05-05 22:00:00-2017-05-05 22:30:00,2017-05-05 22:30:00-2017-05-05 23:00:00,2017-05-05 23:00:00-2017-05-05 23:30:00,2017-05-05 23:30:00-2017-05-06 00:00:00
30603601,西往东,114.334206,22.602939,86.0,81.0,70.0,43.0,46.0,42.0,26.0,35.0,27.0,38.0,36.0,55.0,91.0,163.0,326.0,462.0,540.0,986.0,506.0,465.0,392.0,597.0,502.0,556.0,587.0,566.0,571.0,496.0,437.0,427.0,442.0,416.0,415.0,229.0,0.0,0.0,0.0,0.0
2010071,东行,114.219667,22.557289,65.0,56.0,40.0,36.0,45.0,23.0,29.0,18.0,21.0,18.0,18.0,17.0,48.0,55.0,87.0,203.0,291.0,186.0,234.0,163.0,151.0,211.0,210.0,206.0,207.0,208.0,179.0,190.0,178.0,195.0,172.0,169.0,179.0,149.0,173.0,151.0,128.0,112.0
20400805,西往东,114.283631,22.590239,149.0,160.0,116.0,90.0,82.0,79.0,58.0,73.0,55.0,56.0,59.0,94.0,185.0,351.0,754.0,829.0,1028.0,1072.0,949.0,799.0,732.0,1033.0,987.0,966.0,1086.0,1057.0,1000.0,830.0,852.0,812.0,795.0,760.0,766.0,687.0,712.0,533.0,475.0,312.0
2010069,东行,114.1642,22.3521,19.0,17.0,12.0,9.0,4.0,5.0,2.0,6.0,5.0,6.0,4.0,4.0,7.0,20.0,25.0,38.0,61.0,61.0,68.0,67.0,58.0,76.0,70.0,80.0,67.0,50.0,41.0,50.0,60.0,67.0,64.0,59.0,44.0,58.0,53.0,52.0,34.0,45.0
20400801,东往西,114.22895,22.567286,133.0,135.0,85.0,80.0,60.0,47.0,43.0,51.0,45.0,60.0,44.0,79.0,157.0,366.0,792.0,831.0,769.0,914.0,879.0,601.0,695.0,1058.0,1060.0,1195.0,1976.0,1664.0,1477.0,1094.0,922.0,845.0,757.0,657.0,647.0,586.0,474.0,386.0,338.0,282.0
2010306,南行,113.820376,22.698662,158.0,142.0,132.0,89.0,68.0,67.0,64.0,53.0,35.0,39.0,41.0,72.0,109.0,205.0,260.0,388.0,402.0,493.0,396.0,298.0,328.0,420.0,487.0,417.0,724.0,419.0,378.0,302.0,233.0,263.0,356.0,380.0,371.0,371.0,340.0,298.0,237.0,214.0
2010305,北行,113.820699,22.698466,169.0,149.0,118.0,112.0,105.0,81.0,89.0,61.0,47.0,42.0,38.0,70.0,108.0,139.0,201.0,261.0,300.0,465.0,472.0,424.0,351.0,492.0,597.0,608.0,570.0,516.0,508.0,508.0,388.0,379.0,482.0,462.0,432.0,420.0,365.0,335.0,273.0,255.0
2010292,北行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010290,北行,0.0,0.0,504.0,414.0,386.0,319.0,277.0,273.0,242.0,225.0,257.0,246.0,262.0,374.0,458.0,761.0,1171.0,1485.0,1575.0,1802.0,1559.0,1462.0,1432.0,1702.0,1431.0,1358.0,1610.0,1548.0,1347.0,1311.0,1217.0,1204.0,1360.0,1314.0,1226.0,1229.0,1117.0,986.0,840.0,693.0
2010294,北行,113.874447,22.562682,57.0,52.0,33.0,32.0,21.0,23.0,13.0,21.0,15.0,28.0,24.0,38.0,55.0,107.0,188.0,86.0,186.0,154.0,217.0,202.0,233.0,135.0,291.0,320.0,286.0,88.0,656.0,166.0,95.0,212.0,295.0,192.0,172.0,207.0,169.0,117.0,106.0,94.0
2010293,南行,113.873464,22.562044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010289,南行,0.0,0.0,530.0,431.0,372.0,341.0,251.0,243.0,262.0,245.0,250.0,254.0,292.0,408.0,557.0,739.0,982.0,1122.0,1234.0,1895.0,1601.0,1589.0,1670.0,1792.0,1968.0,1956.0,1606.0,1859.0,1996.0,1473.0,1596.0,1561.0,1578.0,1534.0,1436.0,1444.0,1136.0,1036.0,873.0,732.0
2010311,东行,113.956427,22.686497,277.0,223.0,185.0,139.0,177.0,126.0,127.0,115.0,94.0,101.0,117.0,138.0,108.0,257.0,360.0,473.0,514.0,648.0,662.0,550.0,518.0,517.0,561.0,556.0,597.0,603.0,645.0,585.0,573.0,583.0,559.0,525.0,572.0,532.0,437.0,462.0,426.0,351.0
2010307,北行,113.932457,22.620792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010282,西行,0.0,0.0,106.0,94.0,64.0,47.0,41.0,27.0,37.0,25.0,22.0,29.0,22.0,25.0,65.0,119.0,247.0,334.0,415.0,617.0,675.0,567.0,461.0,623.0,649.0,677.0,723.0,852.0,911.0,872.0,583.0,554.0,483.0,480.0,444.0,402.0,345.0,269.0,188.0,162.0
2010281,东行,0.0,0.0,80.0,74.0,64.0,45.0,37.0,31.0,39.0,20.0,33.0,28.0,24.0,36.0,75.0,178.0,374.0,761.0,735.0,760.0,670.0,532.0,404.0,695.0,815.0,752.0,809.0,713.0,673.0,453.0,430.0,464.0,362.0,399.0,329.0,285.0,254.0,193.0,145.0,123.0
2010286,南行,0.0,0.0,51.0,52.0,37.0,34.0,12.0,27.0,20.0,12.0,16.0,21.0,27.0,24.0,31.0,57.0,114.0,183.0,200.0,259.0,258.0,163.0,166.0,239.0,246.0,273.0,238.0,274.0,306.0,246.0,205.0,235.0,179.0,184.0,173.0,87.0,0.0,0.0,0.0,0.0
2010285,北行,0.0,0.0,36.0,42.0,31.0,24.0,18.0,23.0,20.0,22.0,18.0,35.0,36.0,29.0,57.0,65.0,114.0,165.0,211.0,216.0,195.0,195.0,147.0,235.0,224.0,240.0,262.0,284.0,211.0,201.0,212.0,146.0,194.0,137.0,131.0,106.0,0.0,0.0,0.0,0.0
2010284,东行,0.0,0.0,30.0,30.0,17.0,10.0,13.0,9.0,9.0,12.0,11.0,14.0,15.0,20.0,49.0,128.0,211.0,155.0,166.0,162.0,170.0,133.0,104.0,203.0,161.0,194.0,175.0,157.0,139.0,112.0,120.0,134.0,120.0,105.0,109.0,53.0,0.0,0.0,0.0,0.0
2010291,南行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010288,北行,0.0,0.0,363.0,331.0,225.0,188.0,109.0,162.0,144.0,127.0,134.0,145.0,171.0,210.0,285.0,480.0,1010.0,1741.0,1977.0,1871.0,2026.0,1528.0,1378.0,1695.0,2105.0,1846.0,2201.0,2121.0,1929.0,1829.0,1784.0,1597.0,1516.0,1393.0,1289.0,1145.0,959.0,799.0,666.0,567.0
2010287,南行,0.0,0.0,226.0,156.0,158.0,106.0,133.0,89.0,80.0,85.0,87.0,135.0,115.0,164.0,303.0,363.0,667.0,904.0,971.0,1721.0,1123.0,1043.0,953.0,1390.0,1485.0,1458.0,1175.0,1571.0,1510.0,1257.0,1263.0,1187.0,1060.0,899.0,828.0,753.0,658.0,478.0,406.0,359.0
2010136,西往东,113.899374,22.662057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010296,北行,113.922253,22.563274,92.0,60.0,61.0,63.0,26.0,28.0,25.0,23.0,19.0,18.0,21.0,22.0,48.0,87.0,236.0,360.0,354.0,268.0,265.0,247.0,237.0,286.0,302.0,309.0,353.0,334.0,277.0,212.0,213.0,208.0,240.0,206.0,237.0,185.0,197.0,162.0,143.0,134.0
2010280,东行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,228.0,216.0,174.0,125.0,176.0,179.0,195.0,187.0,233.0,196.0,165.0,179.0,180.0,172.0,85.0,43.0,93.0,0.0,0.0,0.0,0.0
2010279,西行,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,216.0,192.0,172.0,151.0,217.0,241.0,206.0,196.0,189.0,172.0,195.0,200.0,191.0,160.0,88.0,89.0,96.0,0.0,0.0,0.0,0.0
2010129,北行,113.830233,22.594542,74.0,67.0,38.0,30.0,25.0,29.0,19.0,26.0,25.0,35.0,64.0,80.0,80.0,109.0,242.0,538.0,800.0,643.0,397.0,264.0,257.0,441.0,506.0,433.0,434.0,395.0,412.0,452.0,340.0,292.0,244.0,294.0,260.0,281.0,202.0,208.0,152.0,125.0
2010126,南行,113.835811,22.572292,90.0,72.0,61.0,51.0,37.0,34.0,30.0,28.0,33.0,38.0,30.0,40.0,51.0,131.0,148.0,276.0,323.0,356.0,337.0,229.0,259.0,308.0,382.0,461.0,627.0,637.0,700.0,671.0,524.0,420.0,341.0,293.0,295.0,247.0,250.0,197.0,142.0,167.0
2010283,西行,0.0,0.0,50.0,48.0,51.0,29.0,25.0,11.0,17.0,15.0,18.0,10.0,13.0,21.0,44.0,105.0,380.0,174.0,168.0,237.0,230.0,167.0,126.0,212.0,249.0,229.0,335.0,372.0,282.0,268.0,234.0,149.0,173.0,153.0,132.0,53.0,0.0,0.0,0.0,0.0
2010134,南行,113.807551,22.622011,411.0,334.0,291.0,271.0,220.0,198.0,212.0,185.0,229.0,295.0,264.0,280.0,298.0,314.0,264.0,377.0,380.0,552.0,573.0,530.0,518.0,489.0,543.0,581.0,678.0,668.0,600.0,555.0,525.0,458.0,438.0,411.0,388.0,353.0,290.0,268.0,312.0,278.0
2010295,南行,113.921817,22.563491,57.0,45.0,39.0,28.0,23.0,25.0,20.0,13.0,13.0,18.0,24.0,18.0,24.0,65.0,118.0,241.0,205.0,258.0,225.0,205.0,149.0,241.0,221.0,256.0,267.0,384.0,396.0,468.0,339.0,254.0,234.0,185.0,192.0,154.0,166.0,141.0,108.0,91.0
2010327,北行,0.0,0.0,202.0,170.0,129.0,133.0,100.0,90.0,60.0,55.0,33.0,50.0,46.0,56.0,97.0,176.0,325.0,498.0,496.0,833.0,803.0,639.0,623.0,778.0,932.0,921.0,920.0,766.0,734.0,662.0,516.0,565.0,651.0,600.0,569.0,515.0,528.0,429.0,329.0,279.0
2010326,南行,0.0,0.0,967.0,784.0,703.0,314.0,514.0,430.0,244.0,202.0,258.0,302.0,314.0,283.0,366.0,355.0,186.0,394.0,724.0,841.0,68.0,109.0,155.0,338.0,662.0,1130.0,1498.0,260.0,1233.0,436.0,1187.0,684.0,849.0,1296.0,405.0,319.0,1468.0,1030.0,1262.0,552.0
2010328,南行,0.0,0.0,152.0,118.0,106.0,93.0,80.0,59.0,54.0,52.0,34.0,33.0,35.0,34.0,49.0,136.0,228.0,355.0,369.0,664.0,553.0,540.0,435.0,662.0,736.0,745.0,692.0,608.0,588.0,573.0,444.0,480.0,486.0,509.0,455.0,479.0,383.0,389.0,281.0,210.0
2010128,南行,113.830233,22.594542,84.0,66.0,57.0,42.0,33.0,32.0,27.0,32.0,25.0,31.0,29.0,40.0,64.0,131.0,150.0,292.0,357.0,446.0,335.0,228.0,268.0,326.0,452.0,435.0,538.0,665.0,718.0,667.0,536.0,419.0,407.0,318.0,283.0,230.0,252.0,172.0,133.0,127.0
2010127,北行,113.835811,22.572292,66.0,64.0,35.0,26.0,27.0,30.0,27.0,26.0,28.0,35.0,67.0,73.0,82.0,111.0,259.0,549.0,751.0,622.0,367.0,257.0,250.0,417.0,542.0,430.0,375.0,385.0,424.0,447.0,340.0,265.0,243.0,252.0,258.0,253.0,191.0,177.0,132.0,128.0
2010322,东行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010321,西行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010323,北行,0.0,0.0,70.0,57.0,49.0,42.0,33.0,21.0,26.0,17.0,28.0,25.0,16.0,31.0,61.0,114.0,285.0,229.0,230.0,264.0,287.0,237.0,297.0,215.0,211.0,224.0,249.0,255.0,254.0,225.0,222.0,214.0,322.0,291.0,225.0,228.0,187.0,191.0,168.0,117.0
2010325,北行,0.0,0.0,852.0,772.0,587.0,620.0,548.0,541.0,468.0,454.0,323.0,317.0,339.0,399.0,645.0,1010.0,1725.0,2344.0,2501.0,2273.0,2229.0,2387.0,2410.0,2107.0,2698.0,2757.0,2646.0,2578.0,2580.0,2226.0,1669.0,1612.0,1942.0,1959.0,1921.0,1035.0,0.0,0.0,0.0,0.0
2010324,南行,0.0,0.0,76.0,45.0,56.0,34.0,26.0,18.0,24.0,22.0,20.0,16.0,17.0,39.0,47.0,68.0,163.0,253.0,263.0,271.0,306.0,101.0,41.0,135.0,295.0,295.0,267.0,324.0,339.0,303.0,320.0,295.0,43.0,28.0,41.0,33.0,176.0,32.0,0.0,0.0
2010037,北行,113.861256,22.5574,48.0,33.0,27.0,20.0,21.0,15.0,15.0,8.0,11.0,14.0,15.0,20.0,42.0,93.0,151.0,254.0,320.0,456.0,362.0,256.0,299.0,390.0,502.0,500.0,537.0,432.0,388.0,325.0,328.0,268.0,312.0,344.0,285.0,250.0,222.0,175.0,136.0,93.0
2010023,北行,113.865764,22.846925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010040,南行,113.811453,22.605347,160.0,120.0,94.0,79.0,54.0,54.0,47.0,52.0,28.0,35.0,57.0,61.0,78.0,114.0,167.0,221.0,332.0,745.0,752.0,590.0,544.0,771.0,1184.0,1150.0,1374.0,1203.0,1259.0,1218.0,1035.0,802.0,737.0,707.0,642.0,573.0,466.0,367.0,328.0,244.0
2010249,北行,113.853453,22.607051,520.0,451.0,380.0,292.0,254.0,202.0,149.0,155.0,151.0,143.0,163.0,193.0,206.0,306.0,469.0,734.0,882.0,2062.0,0.0,0.0,0.0,1605.0,1270.0,931.0,951.0,848.0,808.0,844.0,825.0,823.0,948.0,942.0,929.0,931.0,900.0,857.0,762.0,674.0
2010248,南行,113.853453,22.607051,384.0,322.0,245.0,219.0,163.0,164.0,138.0,112.0,105.0,153.0,158.0,232.0,250.0,430.0,478.0,549.0,596.0,1921.0,806.0,774.0,672.0,767.0,886.0,915.0,874.0,814.0,839.0,918.0,829.0,847.0,1041.0,888.0,836.0,822.0,742.0,659.0,631.0,601.0
2010036,南行,113.874819,22.5423,137.0,112.0,94.0,81.0,63.0,50.0,47.0,50.0,36.0,42.0,60.0,64.0,107.0,281.0,352.0,624.0,889.0,799.0,757.0,598.0,600.0,808.0,1147.0,1055.0,1142.0,1053.0,1101.0,1064.0,970.0,782.0,682.0,664.0,649.0,522.0,463.0,360.0,287.0,242.0
20507302,西往东,113.824647,22.614894,1315.0,1059.0,1047.0,1105.0,854.0,651.0,719.0,724.0,904.0,966.0,1073.0,1261.0,1268.0,1318.0,1157.0,1360.0,1497.0,244.0,165.0,6454.0,1432.0,588.0,170.0,673.0,1549.0,3154.0,1450.0,1663.0,1415.0,1378.0,1540.0,1432.0,1358.0,1110.0,1062.0,1064.0,977.0,1204.0
2010039,北行,113.816261,22.595561,103.0,75.0,64.0,52.0,39.0,43.0,40.0,24.0,36.0,38.0,38.0,52.0,81.0,180.0,312.0,582.0,703.0,1100.0,895.0,550.0,613.0,943.0,940.0,1045.0,1138.0,868.0,659.0,594.0,610.0,503.0,591.0,601.0,511.0,442.0,381.0,284.0,224.0,192.0
2010041,北行,113.768153,22.670372,96.0,77.0,68.0,55.0,43.0,43.0,39.0,26.0,27.0,30.0,39.0,43.0,65.0,157.0,284.0,534.0,676.0,1326.0,932.0,535.0,596.0,939.0,961.0,900.0,1007.0,874.0,650.0,605.0,565.0,518.0,489.0,587.0,533.0,447.0,387.0,313.0,223.0,186.0
2010320,北行,113.971697,22.703077,487.0,415.0,381.0,323.0,308.0,270.0,237.0,232.0,273.0,247.0,274.0,391.0,503.0,812.0,1340.0,1565.0,1583.0,1759.0,1578.0,1495.0,1328.0,1615.0,1417.0,1339.0,1719.0,1511.0,1351.0,1317.0,1187.0,1235.0,1436.0,1301.0,1221.0,1273.0,1108.0,1043.0,849.0,680.0
2010304,北行,113.828161,22.65542,232.0,203.0,181.0,138.0,114.0,93.0,90.0,89.0,81.0,92.0,87.0,119.0,131.0,172.0,287.0,374.0,500.0,540.0,425.0,474.0,444.0,644.0,593.0,654.0,616.0,540.0,653.0,559.0,447.0,423.0,550.0,540.0,512.0,519.0,459.0,389.0,409.0,330.0
2010303,南行,113.828431,22.655504,371.0,317.0,254.0,220.0,234.0,171.0,139.0,142.0,87.0,77.0,110.0,174.0,203.0,282.0,446.0,628.0,708.0,1060.0,944.0,876.0,767.0,1011.0,1099.0,1102.0,1156.0,1052.0,1020.0,960.0,686.0,620.0,936.0,783.0,788.0,758.0,719.0,634.0,522.0,484.0
2010308,北行,113.936908,22.67954,175.0,132.0,119.0,78.0,59.0,66.0,60.0,64.0,37.0,45.0,64.0,84.0,99.0,166.0,197.0,245.0,247.0,358.0,369.0,300.0,374.0,371.0,375.0,412.0,358.0,377.0,408.0,408.0,402.0,373.0,393.0,405.0,403.0,196.0,0.0,0.0,0.0,0.0
2010310,南行,113.938941,22.687458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010309,西行,113.945737,22.685864,216.0,178.0,151.0,109.0,99.0,114.0,92.0,82.0,66.0,86.0,89.0,158.0,199.0,310.0,454.0,532.0,508.0,538.0,580.0,518.0,456.0,437.0,659.0,621.0,586.0,590.0,587.0,539.0,552.0,470.0,483.0,570.0,511.0,332.0,0.0,0.0,0.0,0.0
2010299,北行,113.888289,22.585732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010298,南行,113.888051,22.585552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010300,南行,113.932156,22.621355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010302,北行,113.839718,22.707998,866.0,768.0,640.0,648.0,518.0,546.0,476.0,487.0,232.0,229.0,246.0,246.0,374.0,639.0,1209.0,1728.0,1876.0,2051.0,1913.0,1585.0,1536.0,1921.0,2023.0,1904.0,1878.0,2123.0,2018.0,1616.0,1185.0,1213.0,2108.0,1999.0,1972.0,1881.0,1705.0,1543.0,1332.0,1133.0
2010301,南行,113.839475,22.708061,76.0,251.0,698.0,311.0,499.0,419.0,399.0,116.0,174.0,219.0,304.0,239.0,1.0,450.0,207.0,135.0,664.0,2504.0,962.0,292.0,815.0,494.0,215.0,767.0,820.0,890.0,856.0,532.0,167.0,376.0,1393.0,433.0,385.0,992.0,268.0,548.0,482.0,817.0
2010314,西行,113.980852,22.689492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010313,东行,113.978032,22.689334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010315,南行,113.931324,22.62208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010319,南行,113.971796,22.703431,561.0,507.0,435.0,432.0,336.0,306.0,340.0,305.0,275.0,260.0,317.0,415.0,628.0,819.0,916.0,1074.0,1092.0,1426.0,1498.0,1475.0,1521.0,1395.0,1557.0,1556.0,1320.0,1595.0,1543.0,1919.0,1280.0,1425.0,1685.0,1628.0,1568.0,862.0,0.0,0.0,0.0,0.0
2010316,北行,113.931458,22.62238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010317,南行,113.903413,22.66843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010312,南行,113.972017,22.703744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010318,北行,113.903606,22.668939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010044,南行,113.865556,22.846667,4785.0,449.0,394.0,339.0,330.0,292.0,271.0,244.0,284.0,308.0,355.0,453.0,537.0,695.0,1018.0,1058.0,1233.0,1818.0,1713.0,1677.0,1618.0,1765.0,2056.0,1991.0,1314.0,2039.0,1842.0,1725.0,1909.0,1813.0,1671.0,1616.0,1357.0,1435.0,1243.0,1042.0,808.0,736.0
2010024,南行,113.841731,22.800597,103.0,80.0,75.0,55.0,55.0,30.0,41.0,29.0,26.0,28.0,23.0,30.0,62.0,110.0,202.0,275.0,260.0,477.0,517.0,411.0,318.0,538.0,577.0,511.0,509.0,513.0,564.0,539.0,439.0,523.0,452.0,467.0,442.0,350.0,340.0,277.0,259.0,177.0
20501805,南往北,113.904886,22.587097,390.0,324.0,227.0,174.0,161.0,124.0,110.0,134.0,192.0,320.0,361.0,511.0,682.0,749.0,996.0,1273.0,1538.0,1680.0,1402.0,1877.0,1757.0,1648.0,1648.0,1684.0,2561.0,2836.0,2169.0,2316.0,1978.0,1571.0,1477.0,1292.0,1268.0,1163.0,1199.0,1066.0,1078.0,1120.0
2010038,南行,113.847942,22.568647,104.0,84.0,64.0,53.0,37.0,38.0,33.0,43.0,17.0,25.0,46.0,43.0,56.0,89.0,119.0,180.0,255.0,613.0,586.0,454.0,437.0,636.0,920.0,846.0,1023.0,861.0,905.0,929.0,863.0,653.0,556.0,549.0,500.0,434.0,372.0,281.0,233.0,180.0
20501701,北往南,113.909197,22.561917,92.0,59.0,61.0,63.0,26.0,30.0,25.0,22.0,20.0,21.0,24.0,23.0,49.0,90.0,239.0,369.0,341.0,458.0,263.0,250.0,238.0,280.0,298.0,299.0,341.0,328.0,274.0,217.0,221.0,207.0,236.0,201.0,228.0,100.0,0.0,0.0,0.0,0.0
20507303,西往东,113.844703,22.622033,1197.0,1022.0,903.0,903.0,726.0,596.0,577.0,643.0,727.0,698.0,690.0,903.0,928.0,1045.0,1116.0,1510.0,1602.0,334.0,446.0,7945.0,1625.0,782.0,206.0,610.0,1313.0,8174.0,1861.0,1909.0,1701.0,1729.0,1696.0,1638.0,1608.0,1326.0,1234.0,1241.0,1095.0,1192.0
20507301,东往西,113.824647,22.614894,861.0,828.0,712.0,672.0,496.0,455.0,381.0,439.0,626.0,915.0,938.0,1007.0,1286.0,1274.0,1118.0,1222.0,1379.0,279.0,143.0,5910.0,1389.0,793.0,262.0,629.0,1852.0,1717.0,1803.0,1511.0,1376.0,1083.0,1103.0,1023.0,839.0,873.0,851.0,862.0,895.0,892.0
20507304,东往西,113.844703,22.622033,669.0,576.0,560.0,478.0,384.0,300.0,241.0,341.0,525.0,830.0,916.0,1072.0,1147.0,1189.0,1164.0,1433.0,1510.0,322.0,362.0,7868.0,1522.0,917.0,274.0,652.0,2087.0,3422.0,2001.0,1853.0,1628.0,1506.0,1430.0,1274.0,1113.0,1024.0,1010.0,831.0,847.0,829.0
20504702,北往南,113.920983,22.614531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,742.0,623.0,592.0,533.0,510.0,428.0,333.0,295.0,245.0
2010135,西往东,113.885343,22.659906,579.0,468.0,417.0,356.0,322.0,256.0,214.0,274.0,271.0,258.0,246.0,305.0,382.0,501.0,783.0,1187.0,1570.0,58.0,77.0,1868.0,1254.0,127.0,82.0,146.0,151.0,1044.0,1598.0,1095.0,1270.0,2088.0,3636.0,4517.0,910.0,810.0,764.0,666.0,615.0,654.0
20503402,东往西,113.885583,22.593078,205.0,156.0,123.0,97.0,82.0,63.0,71.0,58.0,47.0,67.0,91.0,119.0,159.0,265.0,475.0,669.0,899.0,821.0,742.0,744.0,618.0,915.0,947.0,1006.0,994.0,1144.0,1115.0,1022.0,968.0,903.0,841.0,753.0,693.0,604.0,565.0,487.0,462.0,320.0
2010053,南行,113.895789,22.552503,388.0,306.0,225.0,214.0,153.0,132.0,121.0,77.0,82.0,83.0,94.0,150.0,339.0,722.0,1854.0,2520.0,2231.0,1339.0,1264.0,1079.0,949.0,1595.0,1429.0,1346.0,1464.0,1227.0,1256.0,1122.0,878.0,935.0,952.0,1016.0,1004.0,1004.0,897.0,736.0,678.0,591.0
2010042,南行,113.775556,22.682606,223.0,164.0,142.0,117.0,86.0,85.0,86.0,87.0,60.0,75.0,97.0,97.0,124.0,171.0,230.0,296.0,420.0,993.0,924.0,679.0,694.0,1002.0,1339.0,1400.0,1337.0,1116.0,1219.0,1195.0,1060.0,945.0,843.0,908.0,781.0,697.0,570.0,470.0,426.0,356.0
2010043,南行,113.760206,22.718431,222.0,151.0,132.0,114.0,84.0,84.0,77.0,81.0,61.0,77.0,83.0,96.0,113.0,169.0,237.0,294.0,414.0,942.0,915.0,677.0,698.0,997.0,1467.0,1204.0,1260.0,1114.0,1192.0,1153.0,1027.0,870.0,792.0,844.0,733.0,642.0,544.0,423.0,408.0,331.0
20501401,北往南,113.903708,22.557808,22.0,8.0,15.0,11.0,6.0,11.0,7.0,3.0,5.0,6.0,9.0,11.0,13.0,32.0,36.0,55.0,59.0,76.0,56.0,62.0,55.0,58.0,67.0,62.0,66.0,73.0,57.0,61.0,62.0,44.0,54.0,38.0,44.0,49.0,47.0,25.0,30.0,17.0
20501402,南往北,113.892844,22.567061,947.0,731.0,586.0,569.0,465.0,375.0,314.0,311.0,341.0,303.0,320.0,432.0,475.0,774.0,1306.0,1690.0,1642.0,1835.0,1766.0,1692.0,1477.0,1675.0,1770.0,1837.0,1947.0,2160.0,2197.0,2286.0,1970.0,1978.0,2058.0,1999.0,2039.0,2026.0,1893.0,1671.0,1469.0,1279.0
20504203,北往南,113.892136,22.556019,398.0,301.0,227.0,211.0,141.0,131.0,114.0,78.0,89.0,72.0,100.0,140.0,272.0,690.0,1516.0,2162.0,1994.0,1258.0,1174.0,988.0,869.0,1450.0,1349.0,1303.0,1321.0,1199.0,1279.0,1100.0,999.0,990.0,939.0,941.0,978.0,990.0,842.0,737.0,654.0,596.0
20501403,北往南,113.892844,22.567061,776.0,710.0,605.0,514.0,465.0,436.0,384.0,358.0,402.0,425.0,468.0,675.0,989.0,1419.0,2075.0,2507.0,2246.0,1750.0,1836.0,1560.0,1661.0,2007.0,1733.0,1880.0,1988.0,1950.0,1989.0,1715.0,1740.0,1673.0,1627.0,1442.0,1440.0,1452.0,1299.0,1134.0,1142.0,1027.0
